appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
4621066_679423,4621066,679423,6574,6574,2026-05-03,Tarik Muharemović,IT1,0,0,0,0,90
4621066_921655,4621066,921655,6574,6574,2026-05-03,Ismaël Koné,IT1,0,0,0,0,90
4626145_240306,4626145,240306,985,985,2026-05-03,Bruno Fernandes,GB1,1,0,0,0,90
4626140_469781,4626140,469781,989,989,2026-05-03,Marcos Senesi,GB1,0,0,0,0,90
4626145_357147,4626145,357147,985,985,2026-05-03,Diogo Dalot,GB1,0,0,0,0,90
4635289_597659,4635289,597659,415,415,2026-05-03,Charlie Cresswell,FR1,0,0,0,0,90
4635289_660867,4635289,660867,667,667,2026-05-03,Julio Enciso,FR1,0,0,0,0,18
4635289_834397,4635289,834397,667,667,2026-05-03,Mike Penders,FR1,0,0,0,0,90
4635290_461607,4635290,461607,273,273,2026-05-03,Estéban Lepaul,FR1,1,0,1,1,87
4635290_618494,4635290,618494,1041,1041,2026-05-03,Tyler Morton,FR1,0,0,0,0,84
4635290_971570,4635290,971570,1041,418,2026-05-03,Endrick,FR1,0,0,1,0,84
4642445_552655,4642445,552655,1090,1090,2026-05-03,Troy Parrott,NL1,0,0,0,0,90
4642445_859035,4642445,859035,1090,1090,2026-05-03,Kees Smit,NL1,0,0,0,0,90
4642449_997903,4642449,997903,234,234,2026-05-03,Givairo Read,NL1,0,0,1,0,23
4646002_602105,4646002,602105,150,150,2026-05-03,Antony,ES1,0,0,0,1,62
4646002_724520,4646002,724520,150,150,2026-05-03,Abde Ezzalzouli,ES1,0,0,1,1,90
4646002_735568,4646002,735568,150,150,2026-05-03,Natan,ES1,0,0,0,0,90
4646004_1057316,4646004,1057316,418,418,2026-05-03,Franco Mastantuono,ES1,0,0,0,0,37
4646004_314353,4646004,314353,418,418,2026-05-03,Trent Alexander-Arnold,ES1,1,0,0,0,90
4646004_314678,4646004,314678,418,418,2026-05-03,Brahim Díaz,ES1,1,0,0,0,53
4646004_369081,4646004,369081,418,418,2026-05-03,Federico Valverde,ES1,0,0,0,0,90
4646004_371998,4646004,371998,418,418,2026-05-03,Vinicius Junior,ES1,1,0,2,0,84
4646004_413112,4646004,413112,418,418,2026-05-03,Aurélien Tchouaméni,ES1,0,0,0,0,84
4646004_581678,4646004,581678,418,418,2026-05-03,Jude Bellingham,ES1,0,0,0,1,90
4646004_640428,4646004,640428,418,418,2026-05-03,Eduardo Camavinga,ES1,0,0,0,0,6
4646004_890290,4646004,890290,418,418,2026-05-03,Dean Huijsen,ES1,0,0,0,0,90
4646004_935230,4646004,935230,418,418,2026-05-03,Gonzalo García,ES1,1,0,0,1,37
4648924_606752,4648924,606752,1075,1075,2026-05-03,Rodrigo Zalazar,PO1,0,0,0,1,45
4649393_515744,4649393,515744,16704,16704,2026-05-03,Eduard Spertsyan,RU1,0,0,0,1,90
4850154_1105541,4850154,1105541,58,58,2026-05-03,Nathan De Cat,EJPL,1,0,0,0,45
4850154_451677,4850154,451677,2282,2282,2026-05-03,Christos Tzolis,EJPL,0,0,1,0,90
4850154_717329,4850154,717329,2282,2282,2026-05-03,Nicolò Tresoldi,EJPL,0,0,0,1,75
4850154_780136,4850154,780136,2282,2282,2026-05-03,Aleksandar Stanković,EJPL,0,0,0,0,79
4850154_893661,4850154,893661,2282,2282,2026-05-03,Joel Ordóñez,EJPL,0,0,0,0,90
4626145_413039,4626145,413039,985,985,2026-05-03,Bryan Mbeumo,GB1,0,0,0,0,75
4635289_655006,4635289,655006,667,667,2026-05-03,Diego Moreira,FR1,0,0,0,0,27
4646004_709372,4646004,709372,714,714,2026-05-03,Carlos Romero,ES1,0,0,0,0,90
4635289_559328,4635289,559328,667,667,2026-05-03,Emmanuel Emegha,FR1,0,0,0,0,8
4626145_926952,4626145,926952,985,985,2026-05-03,Patrick Dorgu,GB1,0,0,0,0,15
4626145_433188,4626145,433188,31,31,2026-05-03,Curtis Jones,GB1,1,0,0,0,90
4635288_724129,4635288,724129,1082,1082,2026-05-03,Matias Fernandez-Pardo,FR1,0,0,0,0,90
4626145_434675,4626145,434675,31,31,2026-05-03,Cody Gakpo,GB1,1,0,1,0,90
4626145_451276,4626145,451276,31,31,2026-05-03,Dominik Szoboszlai,GB1,0,0,1,1,90
4626145_478573,4626145,478573,31,31,2026-05-03,Ryan Gravenberch,GB1,0,0,0,0,90
4626145_484547,4626145,484547,31,31,2026-05-03,Jeremie Frimpong,GB1,0,0,0,0,75
4626145_517894,4626145,517894,985,985,2026-05-03,Matheus Cunha,GB1,0,0,1,0,87
4626145_534033,4626145,534033,31,31,2026-05-03,Alexis Mac Allister,GB1,0,0,0,0,90
4626145_536835,4626145,536835,985,985,2026-05-03,Amad Diallo,GB1,0,0,0,0,45
4626145_598577,4626145,598577,31,31,2026-05-03,Florian Wirtz,GB1,0,0,0,0,90
4626145_627442,4626145,627442,985,985,2026-05-03,Benjamin Sesko,GB1,0,0,1,0,45
4626145_730861,4626145,730861,31,31,2026-05-03,Milos Kerkez,GB1,0,0,0,0,31
4626145_820374,4626145,820374,985,985,2026-05-03,Kobbie Mainoo,GB1,0,0,1,0,90
4626145_923831,4626145,923831,985,985,2026-05-03,Leny Yoro,GB1,0,0,0,0,1
4626145_503883,4626145,503883,985,1096,2026-05-03,Senne Lammens,GB1,0,0,0,0,90
4634516_526845,4634516,526845,60,60,2026-05-03,Noah Atubolu,L1,0,0,0,0,90
4634518_388198,4634518,388198,16,16,2026-05-03,Nico Schlotterbeck,L1,1,0,0,0,90
4635288_548254,4635288,548254,1082,1082,2026-05-03,Nathan Ngoy,FR1,0,0,0,0,90
4635288_652275,4635288,652275,1082,1082,2026-05-03,Hákon Arnar Haraldsson,FR1,0,0,1,0,90
4634516_668606,4634516,668606,60,60,2026-05-03,Yuito Suzuki,L1,0,0,0,0,81
4635288_1097139,4635288,1097139,1082,1082,2026-05-03,Ayyoub Bouaddi,FR1,0,0,0,0,84
4634518_796297,4634518,796297,16,16,2026-05-03,Jobe Bellingham,L1,0,0,0,0,76
4634518_578392,4634518,578392,16,16,2026-05-03,Maximilian Beier,L1,0,0,0,0,61
4634520_643574,4634520,643574,39,39,2026-05-03,Kaishu Sano,L1,0,0,0,0,90
4634518_370789,4634518,370789,16,16,2026-05-03,Julian Ryerson,L1,0,0,0,0,84
4634518_270541,4634518,270541,16,16,2026-05-03,Serhou Guirassy,L1,0,0,0,0,76
4634518_257814,4634518,257814,16,16,2026-05-03,Gregor Kobel,L1,0,0,0,0,90
4634516_927353,4634516,927353,60,60,2026-05-03,Johan Manzambi,L1,0,0,0,1,90
4634516_669380,4634516,669380,82,82,2026-05-03,Konstantinos Koulierakis,L1,0,0,1,0,90
4626146_565093,4626146,565093,1237,1237,2026-05-02,Bart Verbruggen,GB1,0,0,0,0,90
4626146_388165,4626146,388165,762,762,2026-05-02,Yoane Wissa,GB1,1,0,0,1,22
4626146_538977,4626146,538977,1237,1237,2026-05-02,Georginio Rutter,GB1,0,0,0,0,10
4626146_521964,4626146,521964,762,762,2026-05-02,Malick Thiaw,GB1,0,0,0,0,90
4626146_520624,4626146,520624,762,762,2026-05-02,Bruno Guimarães,GB1,0,0,0,1,90
4626146_503749,4626146,503749,762,762,2026-05-02,Jacob Ramsey,GB1,0,0,0,0,1
4626146_576314,4626146,576314,1237,1237,2026-05-02,Jan Paul van Hecke,GB1,1,0,0,0,90
4626146_415381,4626146,415381,1237,1237,2026-05-02,Mats Wieffer,GB1,0,0,0,0,18
4626146_398065,4626146,398065,762,762,2026-05-02,Harvey Barnes,GB1,0,0,1,0,22
4626146_397033,4626146,397033,762,762,2026-05-02,Sandro Tonali,GB1,1,0,0,0,90
4626146_1012534,4626146,1012534,1237,1237,2026-05-02,Yankuba Minteh,GB1,0,0,0,0,90
4626146_369316,4626146,369316,1237,1237,2026-05-02,Ferdi Kadıoğlu,GB1,0,0,0,0,90
4626146_361093,4626146,361093,762,762,2026-05-02,Sven Botman,GB1,0,0,0,0,90
4626146_333241,4626146,333241,762,762,2026-05-02,Joelinton,GB1,0,0,0,0,90
4626146_1060087,4626146,1060087,1237,1237,2026-05-02,Charalampos Kostoulas,GB1,0,0,0,0,10
4626141_880245,4626141,880245,379,379,2026-05-02,Mateus Fernandes,GB1,0,0,0,0,90
4626141_823486,4626141,823486,1148,1148,2026-05-02,Michael Kayode,GB1,1,0,0,0,90
4626141_823231,4626141,823231,1148,1148,2026-05-02,Dango Ouattara,GB1,0,0,0,1,90
4626141_739443,4626141,739443,1148,1148,2026-05-02,Igor Thiago,GB1,0,0,1,0,90
4626146_670858,4626146,670858,762,762,2026-05-02,Lewis Hall,GB1,0,0,0,0,22
4626141_717411,4626141,717411,1148,1148,2026-05-02,Yegor Yarmolyuk,GB1,0,0,0,0,90
4626146_609556,4626146,609556,762,762,2026-05-02,William Osula,GB1,0,0,1,0,68
4634513_196357,4634513,196357,27,27,2026-05-02,Jonathan Tah,L1,1,0,0,0,77
4626146_867688,4626146,867688,1237,1237,2026-05-02,Jack Hinshelwood,GB1,0,0,1,0,88
4626146_922769,4626146,922769,762,762,2026-05-02,Lewis Miley,GB1,0,0,0,0,90
4626141_541231,4626141,541231,1148,1148,2026-05-02,Sepp van den Berg,GB1,0,0,0,0,90
4634513_776890,4634513,776890,27,27,2026-05-02,Nicolas Jackson,L1,1,0,0,0,90
4634513_580195,4634513,580195,27,27,2026-05-02,Jamal Musiala,L1,0,0,0,0,45
4634513_566723,4634513,566723,27,27,2026-05-02,Michael Olise,L1,0,0,1,1,45
4634513_483046,4634513,483046,27,27,2026-05-02,Josip Stanisic,L1,0,0,0,0,45
4634513_480692,4634513,480692,27,27,2026-05-02,Luis Díaz,L1,0,0,0,0,45
4634513_424204,4634513,424204,27,27,2026-05-02,Alphonso Davies,L1,0,0,0,1,13
4634513_223967,4634513,223967,27,27,2026-05-02,Konrad Laimer,L1,1,0,0,0,90
4634513_161056,4634513,161056,27,27,2026-05-02,Joshua Kimmich,L1,0,0,0,0,45
4634513_132098,4634513,132098,27,27,2026-05-02,Harry Kane,L1,0,0,0,0,45
4626147_876631,4626147,876631,289,289,2026-05-02,Habib Diarra,GB1,0,0,0,0,18
4626147_800176,4626147,800176,543,543,2026-05-02,André,GB1,0,0,0,0,90
4626147_743384,4626147,743384,289,289,2026-05-02,Chemsdine Talbi,GB1,0,0,0,0,90
4626147_735570,4626147,735570,543,543,2026-05-02,João Gomes,GB1,0,0,0,0,90
4626147_727089,4626147,727089,289,289,2026-05-02,Noah Sadiki,GB1,0,0,0,0,72
4626147_646991,4626147,646991,289,289,2026-05-02,Robin Roefs,GB1,1,0,0,0,90
4626147_633992,4626147,633992,289,289,2026-05-02,Enzo Le Fée,GB1,0,0,0,0,90
4626147_473169,4626147,473169,289,289,2026-05-02,Brian Brobbey,GB1,1,0,0,0,72
4626146_973085,4626146,973085,1237,1237,2026-05-02,Carlos Baleba,GB1,0,0,0,0,80
4626141_644401,4626141,644401,1148,1148,2026-05-02,Keane Lewis-Potter,GB1,0,0,0,1,90
4621060_610442,4621060,610442,6195,6195,2026-05-02,Rasmus Højlund,IT1,0,0,0,0,90
4626141_540941,4626141,540941,1148,1148,2026-05-02,Mikkel Damsgaard,GB1,0,0,1,0,90
4626138_262749,4626138,262749,11,11,2026-05-02,David Raya,GB1,0,0,0,0,90
4626138_1011131,4626138,1011131,931,931,2026-05-02,Josh King,GB1,0,0,0,0,26
4621067_855308,4621067,855308,410,410,2026-05-02,Arthur Atta,IT1,0,0,0,0,84
4621060_948294,4621060,948294,1047,1047,2026-05-02,Nico Paz,IT1,0,0,0,0,90
4621060_948278,4621060,948278,1047,1047,2026-05-02,Jacobo Ramón,IT1,1,0,0,0,90
4621060_830365,4621060,830365,6195,6195,2026-05-02,Alisson Santos,IT1,0,0,0,0,90
4621060_668547,4621060,668547,1047,1047,2026-05-02,Máximo Perrone,IT1,0,0,0,0,90
4621060_580451,4621060,580451,1047,1047,2026-05-02,Martin Baturina,IT1,0,0,0,0,80
4621060_523318,4621060,523318,1047,1047,2026-05-02,Anastasios Douvikas,IT1,0,0,0,0,80
4621060_386446,4621060,386446,6195,6195,2026-05-02,Alessandro Buongiorno,IT1,0,0,0,0,90
4621060_315969,4621060,315969,6195,6195,2026-05-02,Scott McTominay,IT1,0,0,0,0,90
4621060_1190411,4621060,1190411,1047,1047,2026-05-02,Jesús Rodríguez,IT1,0,0,0,0,10
4621060_1061282,4621060,1061282,1047,1047,2026-05-02,Assane Diao,IT1,0,0,0,0,86
4621058_607854,4621058,607854,800,800,2026-05-02,Éderson,IT1,1,0,0,0,90
4621058_1077175,4621058,1077175,800,800,2026-05-02,Honest Ahanor,IT1,0,0,0,0,90
4621058_459763,4621058,459763,800,800,2026-05-02,Marco Carnesecchi,IT1,0,0,0,0,90
4621058_435772,4621058,435772,800,800,2026-05-02,Charles De Ketelaere,IT1,0,0,0,0,76
4621058_434433,4621058,434433,800,1005,2026-05-02,Nikola Krstović,IT1,1,0,0,0,90
4621058_315867,4621058,315867,800,800,2026-05-02,Gianluca Scamacca,IT1,0,0,0,0,57
4634514_1364454,4634514,1364454,15,15,2026-05-02,Christian Kofane,L1,0,0,0,0,1
4626138_1187629,4626138,1187629,11,11,2026-05-02,Max Dowman,GB1,0,0,0,0,12
4626138_279455,4626138,279455,931,931,2026-05-02,Harry Wilson,GB1,0,0,0,0,64
4626141_522784,4626141,522784,379,379,2026-05-02,Taty Castellanos,GB1,1,0,0,0,65
4626138_325443,4626138,325443,11,11,2026-05-02,Viktor Gyökeres,GB1,0,0,2,1,64
4626141_474701,4626141,474701,379,379,2026-05-02,Crysencio Summerville,GB1,1,0,0,0,88
4626141_473050,4626141,473050,1148,1148,2026-05-02,Kevin Schade,GB1,0,0,0,0,80
4626141_469050,4626141,469050,1148,1148,2026-05-02,Nathan Collins,GB1,0,0,0,0,90
4626141_340918,4626141,340918,1148,1148,2026-05-02,Caoimhín Kelleher,GB1,0,0,0,0,90
4626141_314875,4626141,314875,379,379,2026-05-02,Jarrod Bowen,GB1,0,0,0,0,88
4626141_1111589,4626141,1111589,379,379,2026-05-02,El Hadji Malick Diouf,GB1,0,0,0,0,74
4626138_890721,4626138,890721,11,11,2026-05-02,Myles Lewis-Skelly,GB1,0,0,0,0,90
4626138_661207,4626138,661207,931,281,2026-05-02,Oscar Bobb,GB1,0,0,0,0,26
4626138_646750,4626138,646750,11,11,2026-05-02,Cristhian Mosquera,GB1,0,0,0,0,7
4626138_503987,4626138,503987,11,11,2026-05-02,Noni Madueke,GB1,0,0,0,0,45
4626138_502821,4626138,502821,11,11,2026-05-02,Riccardo Calafiori,GB1,0,0,0,0,90
4626138_495666,4626138,495666,11,11,2026-05-02,William Saliba,GB1,0,0,0,0,90
4626138_479999,4626138,479999,11,11,2026-05-02,Eberechi Eze,GB1,0,0,0,0,78
4626138_461883,4626138,461883,931,931,2026-05-02,Calvin Bassey,GB1,0,0,0,0,90
4626138_435338,4626138,435338,11,11,2026-05-02,Gabriel,GB1,0,0,0,0,90
4626138_433177,4626138,433177,11,11,2026-05-02,Bukayo Saka,GB1,0,0,1,1,45
4626138_423440,4626138,423440,11,11,2026-05-02,Martín Zubimendi,GB1,0,0,0,0,26
4626138_357662,4626138,357662,11,11,2026-05-02,Declan Rice,GB1,0,0,0,0,64
4626138_335721,4626138,335721,11,11,2026-05-02,Ben White,GB1,0,0,0,0,83
4634513_792380,4634513,792380,27,27,2026-05-02,Aleksandar Pavlovic,L1,0,0,0,0,45
4621058_571604,4621058,571604,800,800,2026-05-02,Giorgio Scalvini,IT1,0,0,0,0,90
4634514_1390649,4634514,1390649,23826,23826,2026-05-02,Yan Diomande,L1,0,0,0,0,90
4646001_709187,4646001,709187,621,621,2026-05-02,Nico Williams,ES1,1,0,2,1,89
4646008_561613,4646008,561613,131,131,2026-05-02,Joan García,ES1,0,0,0,0,90
4646008_466794,4646008,466794,131,131,2026-05-02,Eric García,ES1,1,0,0,0,82
4646008_398184,4646008,398184,131,131,2026-05-02,Ferran Torres,ES1,0,0,1,0,28
4646008_326330,4646008,326330,131,131,2026-05-02,Frenkie de Jong,ES1,0,0,0,0,28
4646008_293385,4646008,293385,131,131,2026-05-02,Dani Olmo,ES1,0,0,0,0,62
4646008_258923,4646008,258923,131,131,2026-05-02,Marcus Rashford,ES1,0,0,0,1,28
4646008_1018920,4646008,1018920,131,131,2026-05-02,Marc Bernal,ES1,0,0,0,0,2
4646007_834764,4646007,834764,1049,1049,2026-05-02,Javi Guerra,ES1,0,0,0,0,90
4646001_938729,4646001,938729,621,621,2026-05-02,Mikel Jauregizar,ES1,1,0,0,0,45
4646001_571020,4646001,571020,621,621,2026-05-02,Oihan Sancet,ES1,0,0,1,0,45
4635287_745200,4635287,745200,162,162,2026-05-02,Maghnes Akliouche,FR1,0,0,0,1,90
4645999_805714,4645999,805714,1050,1050,2026-05-02,Renato Veiga,ES1,1,0,0,0,90
4645999_733576,4645999,733576,1050,1050,2026-05-02,Alberto Moleiro,ES1,0,0,1,0,90
4645999_729814,4645999,729814,1050,1050,2026-05-02,Georges Mikautadze,ES1,0,0,2,0,74
4642444_748804,4642444,748804,610,610,2026-05-02,Mika Godts,NL1,0,0,1,1,90
4642444_627207,4642444,627207,383,383,2026-05-02,Ricardo Pepi,NL1,0,0,1,0,72
4642444_408574,4642444,408574,383,383,2026-05-02,Joey Veerman,NL1,0,0,0,0,59
4635293_808348,4635293,808348,826,826,2026-05-02,Mamadou Sangaré,FR1,0,0,0,0,90
4635293_743515,4635293,743515,826,826,2026-05-02,Robin Risser,FR1,0,0,0,0,90
4635293_655217,4635293,655217,826,826,2026-05-02,Samson Baidoo,FR1,0,0,0,0,90
4646008_636703,4646008,636703,131,131,2026-05-02,Fermín López,ES1,0,0,0,1,90
4646008_646740,4646008,646740,131,131,2026-05-02,Gavi,ES1,1,0,0,0,62
4646008_683840,4646008,683840,131,131,2026-05-02,Pedri,ES1,0,0,0,0,88
4646008_705395,4646008,705395,131,131,2026-05-02,Gerard Martín,ES1,0,0,0,0,90
4850186_990148,4850186,990148,1184,1184,2026-05-02,Konstantinos Karetsas,POBE,0,0,0,0,30
4649388_800175,4649388,800175,964,964,2026-05-02,Luiz Henrique,RU1,0,0,1,0,90
4649388_651580,4649388,651580,2410,2410,2026-05-02,Matvey Kislyak,RU1,0,0,0,0,82
4648920_982575,4648920,982575,3329,3329,2026-05-02,Gustavo Sá,PO1,1,0,0,0,90
4648920_735573,4648920,735573,294,294,2026-05-02,Richard Ríos,PO1,1,0,1,0,90
4648920_670103,4648920,670103,294,294,2026-05-02,Andreas Schjelderup,PO1,0,0,1,1,72
4648920_650568,4648920,650568,294,294,2026-05-02,António Silva,PO1,0,0,0,0,90
4648920_537844,4648920,537844,294,294,2026-05-02,Anatoliy Trubin,PO1,1,0,0,0,90
4648918_957653,4648918,957653,720,720,2026-05-02,Rodrigo Mora,PO1,0,0,0,0,4
4648918_926993,4648918,926993,720,720,2026-05-02,Victor Froholdt,PO1,0,0,0,0,90
4648918_756990,4648918,756990,720,720,2026-05-02,Alan Varela,PO1,0,0,0,0,45
4648918_699704,4648918,699704,720,720,2026-05-02,Gabri Veiga,PO1,0,0,0,1,74
4648918_425918,4648918,425918,720,11,2026-05-02,Jakub Kiwior,PO1,1,0,0,0,45
4648918_357153,4648918,357153,720,720,2026-05-02,Diogo Costa,PO1,0,0,0,0,90
4648918_1162012,4648918,1162012,720,720,2026-05-02,Oskar Pietuszewski,PO1,0,0,0,0,63
4648053_648779,4648053,648779,141,141,2026-05-02,Wilfried Singo,TR1,0,0,0,0,16
4648053_541537,4648053,541537,141,141,2026-05-02,Barış Alper Yılmaz,TR1,0,0,0,0,74
4648053_401923,4648053,401923,141,141,2026-05-02,Victor Osimhen,TR1,0,0,0,1,90
4646008_962110,4646008,962110,131,131,2026-05-02,Pau Cubarsí,ES1,0,0,0,0,90
4635287_918969,4635287,918969,162,162,2026-05-02,Lamine Camara,FR1,0,0,0,0,58
4634514_324278,4634514,324278,23826,23826,2026-05-02,Christoph Baumgartner,L1,1,0,1,0,90
4635287_503770,4635287,503770,162,162,2026-05-02,Folarin Balogun,FR1,0,0,1,0,90
4634519_1168219,4634519,1168219,3,3,2026-05-02,Said El Mala,L1,0,0,1,0,72
4634515_939964,4634515,939964,24,24,2026-05-02,Jean-Mattéo Bahoya,L1,1,0,0,0,29
4634515_931838,4634515,931838,24,24,2026-05-02,Hugo Larsson,L1,0,0,0,0,82
4634515_892160,4634515,892160,41,148,2026-05-02,Luka Vuskovic,L1,0,0,0,0,12
4634515_816585,4634515,816585,24,24,2026-05-02,Can Uzun,L1,1,0,1,0,90
4634515_691892,4634515,691892,24,24,2026-05-02,Nathaniel Brown,L1,0,0,0,0,90
4634515_585959,4634515,585959,24,24,2026-05-02,Arnaud Kalimuendo,L1,1,0,0,0,90
4634515_333647,4634515,333647,24,24,2026-05-02,Jonathan Burkardt,L1,0,0,0,1,61
4634514_957874,4634514,957874,23826,23826,2026-05-02,Rômulo,L1,0,0,0,0,65
4634514_905011,4634514,905011,15,15,2026-05-02,Ibrahim Maza,L1,0,0,0,1,85
4634514_897424,4634514,897424,23826,23826,2026-05-02,Assan Ouédraogo,L1,0,0,0,0,25
4634514_894914,4634514,894914,23826,23826,2026-05-02,Antonio Nusa,L1,0,0,0,0,45
4634514_718303,4634514,718303,15,1090,2026-05-02,Ernest Poku,L1,0,0,0,0,13
4634514_700106,4634514,700106,23826,23826,2026-05-02,Brajan Gruda,L1,0,0,0,1,45
4634514_632349,4634514,632349,15,15,2026-05-02,Jarell Quansah,L1,0,0,0,0,90
4634514_618472,4634514,618472,23826,23826,2026-05-02,Castello Lukeba,L1,0,0,0,0,45
4634514_467437,4634514,467437,15,15,2026-05-02,Malik Tillman,L1,1,0,0,0,5
4634514_404950,4634514,404950,23826,23826,2026-05-02,Nicolas Seiwald,L1,0,0,0,0,65
4634514_401578,4634514,401578,15,15,2026-05-02,Exequiel Palacios,L1,0,0,0,0,90
4635287_334526,4635287,334526,162,162,2026-05-02,Denis Zakaria,FR1,0,0,0,0,90
4634517_1084638,4634517,1084638,86,86,2026-05-02,Karim Coulibaly,L1,0,0,0,0,45
4634514_564545,4634514,564545,15,15,2026-05-02,Edmond Tapsoba,L1,0,0,0,0,90
4634521_1067904,4634521,1067904,533,533,2026-05-02,Bazoumana Touré,L1,0,0,1,1,90
4635285_661171,4635285,661171,583,583,2026-05-02,Willian Pacho,FR1,0,0,0,0,90
4634521_436064,4634521,436064,79,79,2026-05-02,Ramon Hendriks,L1,0,0,0,1,90
4635286_532826,4635286,532826,244,244,2026-05-02,Mason Greenwood,FR1,0,0,0,0,90
4635286_420213,4635286,420213,244,244,2026-05-02,Quinten Timber,FR1,1,0,0,0,45
4635286_653610,4635286,653610,244,244,2026-05-02,Igor Paixão,FR1,0,0,0,0,45
4635285_914562,4635285,914562,583,583,2026-05-02,Désiré Doué,FR1,0,0,0,1,75
4635285_903693,4635285,903693,583,583,2026-05-02,Senny Mayulu,FR1,0,0,0,0,90
4635285_810092,4635285,810092,583,583,2026-05-02,Warren Zaïre-Emery,FR1,0,0,1,0,29
4635285_708265,4635285,708265,583,583,2026-05-02,Bradley Barcola,FR1,0,0,0,0,90
4635285_670681,4635285,670681,583,583,2026-05-02,João Neves,FR1,0,0,0,0,28
4635286_418659,4635286,418659,244,244,2026-05-02,Amine Gouiri,FR1,0,0,0,0,25
4635285_557149,4635285,557149,583,583,2026-05-02,Kang-in Lee,FR1,0,0,0,0,90
4635285_1185888,4635285,1185888,583,583,2026-05-02,Ibrahim Mbaye,FR1,0,0,1,0,62
4634521_667457,4634521,667457,533,533,2026-05-02,Leon Avdullahu,L1,0,0,0,0,90
4634521_654982,4634521,654982,79,79,2026-05-02,Bilal El Khannouss,L1,1,0,0,0,76
4634521_579459,4634521,579459,533,533,2026-05-02,Albian Hajdari,L1,0,0,0,0,90
4634521_443710,4634521,443710,79,79,2026-05-02,Angelo Stiller,L1,0,0,0,0,90
4634521_524290,4634521,524290,533,533,2026-05-02,Fisnik Asllani,L1,0,0,0,1,90
4634521_518505,4634521,518505,79,79,2026-05-02,Jamie Leweling,L1,0,0,0,1,86
4635285_350219,4635285,350219,583,583,2026-05-02,Fabián Ruiz,FR1,0,0,0,0,61
4626144_842341,4626144,842341,1132,1132,2026-05-01,Maxime Estève,GB1,0,0,0,0,90
4626144_344069,4626144,344069,399,399,2026-05-01,Anton Stach,GB1,0,0,1,0,72
4626144_346890,4626144,346890,399,399,2026-05-01,Noah Okafor,GB1,0,0,1,0,65
4626144_392771,4626144,392771,399,399,2026-05-01,Ethan Ampadu,GB1,1,0,0,0,90
4646006_1005575,4646006,1005575,12321,12321,2026-05-01,Vitor Reis,ES1,1,0,0,0,90
4648049_454567,4648049,454567,114,114,2026-05-01,Orkun Kökçü,TR1,0,0,0,0,7
4649389_720286,4649389,720286,932,932,2026-05-01,Aleksey Batrakov,RU1,1,0,0,1,90
4805928_526845,4805928,526845,60,60,2026-04-30,Noah Atubolu,EL,0,0,0,0,90
4805929_413507,4805929,413507,703,703,2026-04-30,Nikola Milenković,EL,0,0,0,0,90
4805928_606752,4805928,606752,1075,1075,2026-04-30,Rodrigo Zalazar,EL,0,0,0,0,72
4805928_668606,4805928,668606,60,60,2026-04-30,Yuito Suzuki,EL,0,0,0,0,81
4805928_927353,4805928,927353,60,60,2026-04-30,Johan Manzambi,EL,0,0,0,0,90
4805929_249565,4805929,249565,405,405,2026-04-30,Youri Tielemans,EL,1,0,0,0,90
4805929_324358,4805929,324358,405,405,2026-04-30,Ollie Watkins,EL,0,0,0,0,90
4805929_413403,4805929,413403,405,405,2026-04-30,Ezri Konsa,EL,0,0,0,0,90
4805929_741238,4805929,741238,703,703,2026-04-30,Omari Hutchinson,EL,0,0,0,0,90
4805929_429014,4805929,429014,703,703,2026-04-30,Morgan Gibbs-White,EL,0,0,0,0,90
4805929_485585,4805929,485585,405,405,2026-04-30,Ian Maatsen,EL,0,0,0,0,11
4805929_485706,4805929,485706,405,405,2026-04-30,Amadou Onana,EL,0,0,0,0,55
4805929_503680,4805929,503680,703,703,2026-04-30,Neco Williams,EL,0,0,0,0,90
4805929_503743,4805929,503743,405,405,2026-04-30,Morgan Rogers,EL,0,0,0,0,90
4805929_567576,4805929,567576,703,703,2026-04-30,Elliot Anderson,EL,0,0,0,0,90
4805929_432164,4805929,432164,703,703,2026-04-30,Igor Jesus,EL,0,0,0,0,90
4648879_701979,4648879,701979,336,336,2026-04-29,Geny Catamo,PO1,0,0,0,1,87
4814379_357662,4814379,357662,11,11,2026-04-29,Declan Rice,CL,0,0,0,0,90
4814379_335721,4814379,335721,11,11,2026-04-29,Ben White,CL,0,0,0,0,86
4814379_325443,4814379,325443,11,11,2026-04-29,Viktor Gyökeres,CL,0,0,1,0,69
4814379_316264,4814379,316264,11,11,2026-04-29,Martin Ødegaard,CL,0,0,0,0,58
4814379_262749,4814379,262749,11,11,2026-04-29,David Raya,CL,0,0,0,0,90
4648879_424784,4648879,424784,336,336,2026-04-29,Luis Suárez,PO1,0,0,1,0,90
4648879_572675,4648879,572675,336,336,2026-04-29,Maxi Araújo,PO1,0,0,0,0,90
4648879_548193,4648879,548193,336,336,2026-04-29,Zeno Debast,PO1,0,0,0,0,90
4648879_426620,4648879,426620,336,336,2026-04-29,Pedro Gonçalves,PO1,0,0,0,0,75
4648879_412669,4648879,412669,336,336,2026-04-29,Francisco Trincão,PO1,0,0,0,0,33
4814379_406040,4814379,406040,13,800,2026-04-29,Ademola Lookman,CL,0,0,0,0,90
4648879_1138758,4648879,1138758,336,336,2026-04-29,Geovany Quenda,PO1,0,0,0,0,57
